customer_id,age,gender,country,city,customer_segment,membership_level,signup_date,total_previous_rentals
C029346,54,Female,Francia,Marseille,Occasional,Basic,2021-08-18,1
C029347,29,Male,Italia,Torino,Regular,Standard,2019-01-14,12
C029348,18,Male,Alemania,Garmisch,Occasional,Basic,2020-07-23,5
C029349,42,Female,Italia,Milano,Occasional,Standard,2017-11-15,4
C029350,50,Female,Francia,Lyon,Occasional,Basic,2024-08-09,2
C029351,46,Female,Países Bajos,Den Haag,Regular,Standard,2022-12-06,8
C029352,37,Male,España,Barcelona,Occasional,Basic,2018-09-07,3
C029353,47,Female,Países Bajos,Groningen,Regular,Standard,2018-05-16,12
C029354,24,Male,Bélgica,Bruxelles,Regular,Standard,2019-07-28,12
C029355,41,Female,España,Granada,Regular,Basic,2020-05-25,9
C029356,44,Female,Portugal,Faro,Regular,Basic,2019-02-08,15
C029357,38,Male,España,Valencia,Occasional,Standard,2020-06-22,3
C029358,32,Male,Portugal,Faro,VIP,Gold,2023-07-05,74
C029359,25,Male,Portugal,Faro,Frequent,Standard,2017-11-03,49
C029360,29,Female,Alemania,Hamburg,Occasional,Standard,2018-07-05,4
C029361,52,Female,Francia,Nice,Occasional,Standard,2019-09-09,2
C029362,28,Female,Italia,Milano,Regular,Basic,2025-01-14,3
C029363,33,Male,Portugal,Coimbra,Frequent,Standard,2023-10-24,32
C029364,46,female,Portugal,Faro,Frequent,Premium,2023-04-29,33
C029365,20,Female,Italia,Cortina,Frequent,Standard,2023-11-07,26
C029366,27,Female,Italia,Venezia,VIP,Gold,2017-10-14,93
C029367,18,Female,Italia,Torino,Regular,Basic,2024-09-16,2
C029368,65,Female,Francia,Nice,Occasional,Basic,2020-11-19,4
C029369,33,Female,Italia,Napoli,Occasional,Basic,2025-11-27,1
C029370,45,Male,Países Bajos,Rotterdam,Occasional,Premium,2021-03-26,1
C029371,66,Female,Portugal,Braga,Occasional,Standard,2020-02-29,2
C029372,20,Other,Bélgica,Bruxelles,Occasional,Standard,2017-12-29,5
C029373,36,Male,Bélgica,Gent,Occasional,Basic,2022-04-08,4
C029374,30,Male,España,Valencia,Regular,Basic,2017-11-08,10
C029375,33,Female,Alemania,Hamburg,Occasional,Basic,2025-05-26,1
C029376,38,Male,Países Bajos,Amsterdam,Frequent,Standard,2020-02-17,32
C029377,56,Male,Italia,Napoli,Frequent,Gold,2022-03-22,52
C029378,45,Male,Italia,Firenze,Occasional,Basic,2022-12-01,4
C029379,59,Male,Italia,Napoli,Occasional,Standard,2022-12-18,7
C029380,39,Male,Bélgica,Brugge,Occasional,Basic,2021-06-16,5
C029381,30,Female,Francia,Bordeaux,Frequent,Gold,2026-06-23,8
C029382,52,Female,Italia,Bologna,Regular,Standard,2017-10-17,9
C029383,30,Male,Italia,Torino,Occasional,Basic,2023-12-20,2
C029384,39,Male,Francia,Chamonix,Regular,Standard,2025-07-15,3
C029385,45,Male,Portugal,Porto,Frequent,Premium,2020-07-30,50
C029386,49,Female,España,Valencia,Occasional,Standard,2018-05-08,4
C029387,37,Female,Italia,Napoli,Regular,Basic,2026-03-20,2
C029388,47,Male,Francia,Paris,Occasional,Premium,2025-08-01,3
C029389,29,Male,Francia,Chamonix,Occasional,Basic,2025-09-04,0
C029390,33,Male,Países Bajos,Amsterdam,Frequent,Standard,2017-08-04,38
C029391,44,Female,Bélgica,Bruxelles,Occasional,Basic,2023-08-19,3
C029392,38,Female,Alemania,München,Frequent,Standard,2023-04-02,36
C029393,29,Female,Bélgica,Gent,Regular,Standard,2018-08-29,13
C029394,49,Female,Italia,Milano,Occasional,Standard,2018-04-25,3
C029395,40,Male,Italia,Venezia,Regular,Premium,2023-05-20,8
C029396,18,Male,Bélgica,Liège,Occasional,Basic,2017-08-07,2
C029397,43,Female,Países Bajos,Amsterdam,Occasional,Basic,2019-11-09,1
C029398,44,Male,Portugal,Lisboa,Occasional,Premium,2018-08-24,2
C029399,37,Male,Francia,Bordeaux,Frequent,Premium,2018-10-15,43
C029400,41,Female,Francia,Annecy,Frequent,Premium,2021-09-27,55
C029401,53,Female,España,Sevilla,Occasional,Basic,2025-12-05,0
C029402,18,Female,Países Bajos,Rotterdam,Occasional,Basic,2022-01-13,2
C029403,49,Female,Alemania,Köln,VIP,Premium,2026-03-10,29
C029404,18,Female,Alemania,Berlin,Regular,Standard,2017-11-26,6
C029405,28,Female,Alemania,Hamburg,Occasional,Premium,2018-03-18,1
C029406,18,Male,Italia,Venezia,Occasional,Standard,2025-11-11,1
C029407,56,Male,España,Bilbao,Occasional,Basic,2020-02-15,4
C029408,33,Male,Alemania,München,Occasional,Basic,2021-07-05,5
C029409,37,FEMALE,italia,Bologna,Regular,Gold,2023-01-03,12
C029410,34,Male,Portugal,Faro,Regular,Basic,2021-09-15,16
C029411,35,Male,Francia,Nice,Regular,Standard,2022-12-01,13
C029412,36,Female,Bélgica,Brugge,Occasional,Standard,2023-04-03,2
C029413,49,Female,Alemania,Garmisch,Regular,Standard,2025-04-24,1
C029414,41, Female, Portugal,Porto,Regular,Standard,2017-09-09,12
C029415,27,Male,Alemania,Garmisch,Regular,Standard,2018-04-11,12
C029416,18,Male,Países Bajos,Den Haag,Occasional,Basic,2026-05-14,4
C029417,53,Male,Alemania,Frankfurt,Occasional,Standard,2017-10-17,6
C029418,44,Other,Alemania,München,Occasional,Basic,2026-06-14,0
C029419,34,Female,España,Bilbao,Occasional,Basic,2020-05-27,4
C029420,51,Female,Italia,Bologna,Regular,Standard,2017-12-31,11
C029421,66,Other,Francia,Marseille,Regular,Premium,2024-02-24,6
C029422,38,Female,Francia,Marseille,Occasional,Basic,2024-11-05,0
C029423,55,Male,Italia,Cortina,Regular,Standard,2017-08-20,14
C029424,38,Male,Países Bajos,Rotterdam,Regular,Standard,2019-06-29,13
C029425,61,Female,Francia,Chamonix,Regular,Basic,2024-02-06,9
C029426,39,Female,Bélgica,Antwerpen,Regular,Standard,2022-12-02,7
C029427,32,Male,Alemania,Berlin,Frequent,Premium,2021-12-31,32
C029428,55,Male,Francia,Marseille,Regular,Standard,2023-01-30,10
C029429,39,Female,Francia,Lyon,Occasional,Standard,2019-12-27,2
C029430,38,Female,Alemania,Garmisch,Frequent,Gold,2017-08-20,44
C029431,49,Male,Italia,Napoli,Occasional,Basic,2021-01-06,3
C029432,36,Male,Bélgica,Gent,Regular,Standard,2024-05-25,1
C029433,18,Male,Bélgica,Antwerpen,VIP,Premium,2023-12-14,48
C029434,33,Male,Alemania,München,Occasional,Standard,2023-12-27,1
C029435,30,Male,Alemania,Frankfurt,Occasional,Standard,2018-03-15,1
C029436,26,Female,Italia,Milano,Occasional,Basic,2019-11-04,7
C029437,51,Other,Bélgica,Bruxelles,VIP,Gold,2023-11-23,52
C029438,31,Male,Francia,Toulouse,Occasional,Standard,2023-08-07,2
C029439,31,Female,Bélgica,Bruxelles,Regular,Premium,2023-04-14,4
C029440,37,Male,Francia,Lyon,Occasional,Standard,2025-02-04,0
C029441,42,Female,España,Málaga,Occasional,Basic,2024-02-01,1
C029442,44,Male,Alemania,Berlin,Occasional,Premium,2021-07-03,3
C029443,40,Female,Francia,Toulouse,Frequent,Premium,2020-04-23,34
C029444,40,Male,España,Barcelona,Occasional,Standard,2024-07-18,2
C029445,22,Female,Alemania,Frankfurt,Frequent,Gold,2024-08-20,17
C029446,44,Other,España,Madrid,Regular,Standard,2021-05-10,12
C029447,25,Male,Alemania,Frankfurt,Frequent,Premium,2020-06-15,35
C029448,52,Female,Países Bajos,Eindhoven,Occasional,Basic,2023-04-02,1
C029449,34,Male,Italia,Firenze,Regular,Standard,2018-12-22,9
C029450,21,Male,Países Bajos,Utrecht,Occasional,Standard,2022-04-24,3
C029451,40,Female,Países Bajos,Groningen,Occasional,Basic,2017-08-30,3
C029452,48,Male,Italia,Napoli,Regular,Standard,2022-04-09,8
C029453,33,Female,Portugal,Braga,Occasional,Standard,2019-12-22,4
C029454,46,Male,Alemania,Köln,VIP,Gold,2025-11-10,26
C029455,56,Female,España,Málaga,Occasional,Basic,2025-06-21,1
C029456,42,Male,Países Bajos,Rotterdam,Occasional,Standard,2025-08-04,0
C029457,21,Female,Portugal,Coimbra,Regular,Basic,2018-09-10,11
C029458,37,Male,Italia,Milano,Occasional,Standard,2021-12-14,3
C029459,31,Female,Francia,Chamonix,Occasional,Standard,2017-10-06,0
C029460,18,Male,Países Bajos,Den Haag,VIP,Premium,2021-07-19,106
C029461,20,Male,España,Granada,Occasional,Basic,2018-05-09,4
C029462,61,Female,Países Bajos,Amsterdam,Regular,Standard,2021-12-12,9
C029463,33,Male,Francia,Paris,Occasional,Standard,2025-01-07,1
C029464,35,Female,Bélgica,Brugge,Occasional,Standard,2018-03-04,2
C029465,22,Male,Bélgica,Liège,Occasional,Standard,2017-11-19,4
C029466,64,Female,Portugal,Porto,Frequent,Premium,2020-01-24,43
C029467,43,Female,Alemania,Hamburg,Regular,Standard,2019-06-18,14
C029468,33,Male,Países Bajos,Den Haag,Occasional,Standard,2017-10-03,3
C029469,48,Male,Italia,Torino,Occasional,Basic,2022-08-02,4
C029470,54,Male,Alemania,München,Frequent,Premium,2021-10-13,33
C029471,18,Female,Alemania,Berlin,Occasional,Standard,2021-04-15,1
C029472,53,Male,Italia,Milano,Regular,Premium,2022-09-15,10
C029473,26,Female,Países Bajos,Den Haag,Occasional,Basic,2018-03-19,3
C029474,18,Female,Portugal,Braga,Occasional,Standard,2018-07-23,5
C029475,64,Female,Alemania,Berlin,Occasional,Basic,2023-10-12,4
C029476,42,Female,Italia,Torino,Occasional,Standard,2019-09-07,2
C029477,29,Male,España,Bilbao,Regular,Premium,2025-03-05,4
C029478,62,Male,España,Madrid,Occasional,Basic,2019-05-01,4
C029479,31,Female,Italia,Napoli,Frequent,Standard,2019-02-06,44
C029480,24,Male,Francia,Marseille,Occasional,Basic,2018-03-26,3
C029481,49,Female,España,Bilbao,Occasional,Standard,2020-05-08,3
C029482,18,Male,Francia,Lyon,Occasional,Basic,2017-09-29,2
C029483,38,Male,Francia,Bordeaux,Occasional,Basic,2018-10-01,0
C029484,19,Male,Países Bajos,Amsterdam,Occasional,Standard,2023-03-04,1
C029485,23,Female,Países Bajos,Rotterdam,Occasional,Basic,2022-09-04,3
C029486,45,Male,Alemania,München,Occasional,Basic,2024-12-05,0
C029487,25,Male,Italia,Napoli,Occasional,Standard,2019-10-10,7
C029488,48,Male,Francia,Marseille,Occasional,Standard,2019-05-21,2
C029489,18,Other,Países Bajos,Amsterdam,Occasional,Basic,2019-04-23,1
C029490,35,Female,Alemania,Berlin,Occasional,Basic,2020-07-18,5
C029491,30,Male,Italia,Cortina,Occasional,Basic,2023-09-21,1
C029492,34,Male,Países Bajos,Rotterdam,Occasional,Premium,2025-10-10,1
C029493,32,Male,España,Zaragoza,Occasional,Basic,2023-01-28,1
C029494,42,Male,Alemania,Garmisch,Occasional,Basic,2019-04-20,4
C029495,43,Female,España,Sevilla,VIP,Gold,2025-03-22,32
C029496,32,Male,Italia,Milano,Occasional,Standard,2024-07-09,0
C029497,31,Female,Italia,Roma,Occasional,Standard,2021-09-25,1
C029498,43,Male,Países Bajos,Rotterdam,Frequent,Gold,2021-04-17,40
C029499,44,Male,Alemania,Berlin,Occasional,Standard,2026-03-11,2
C029500,18,Other,Italia,Venezia,Occasional,Standard,2017-08-08,7
C029501,19,Male,Italia,Cortina,Frequent,Standard,2023-10-06,29
C029502,21,Female,Países Bajos,Utrecht,Regular,Basic,2023-06-25,10
C029503,31, Male,alemania,Hamburg,Regular,Basic,2022-04-26,15
C029504,18,Male,Países Bajos,Den Haag,Occasional,Basic,2023-12-05,3
C029505,43,Female,Portugal,Lisboa,Occasional,Basic,2019-03-10,2
C029506,25,Female,España,Granada,Occasional,Standard,2018-08-14,6
C029507,47,Female,Bélgica,Brugge,Regular,Standard,2023-04-12,6
C029508,29,Female,Francia,Toulouse,Occasional,Basic,2018-02-18,10
C029509,49,Male,Alemania,München,Regular,Basic,2022-05-16,15
C029510,33,Male,Italia,Milano,Frequent,Standard,2023-08-05,34
C029511,35,Female,Bélgica,Bruxelles,VIP,Premium,2019-12-05,85
C029512,46,Female,Bélgica,Liège,Occasional,Basic,2017-08-27,2
C029513,31,Male,Francia,Lyon,Regular,Basic,2024-07-11,13
C029514,18,Female,Alemania,Hamburg,Regular,Standard,2020-01-13,15
C029515,18,Female,Países Bajos,Amsterdam,Regular,Premium,2021-05-06,12
C029516,50, Female,Francia,Paris,Frequent,Gold,2024-10-01,16
C029517,21,Female,España,Sevilla,Regular,Basic,2026-01-15,5
C029518,32,Female,Francia,Nice,Regular,Gold,2020-11-13,9
C029519,55,Male,Italia,Milano,Occasional,Standard,2018-12-25,6
C029520,29,Male,Países Bajos,Groningen,Regular,Standard,2025-07-18,2
C029521,27,Male,Portugal,Faro,Regular,Premium,2020-05-24,12
C029522,40,Female,Bélgica,Antwerpen,Regular,Basic,2021-12-28,14
C029523,54,Female,Portugal,Coimbra,Regular,Basic,2021-05-06,12
C029524,59,Male,Portugal,Faro,Occasional,Standard,2023-09-26,3
C029525,27,Female,Italia,Torino,Occasional,Standard,2022-08-14,3
C029526,44,Male,España,Valencia,VIP,Gold,2019-08-30,102
C029527,36,Male,Francia,Chamonix,Occasional,Standard,2025-11-25,1
C029528,36,Male,Países Bajos,Eindhoven,Regular,Standard,2019-11-23,14
C029529,43,Female,Países Bajos,Eindhoven,Regular,Premium,2019-06-23,17
C029530,41,Male,Francia,Nice,Occasional,Basic,2022-04-20,2
C029531,24,Male,Italia,Torino,Occasional,Basic,2025-07-05,0
C029532,24,Female,Países Bajos,Utrecht,Regular,Premium,2022-11-01,13
C029533,58,Male,España,Málaga,Regular,Standard,2023-05-13,18
C029534,30,Female,Francia,Nice,Occasional,Basic,2021-03-24,0
C029535,45,Other,Alemania,Berlin,Frequent,Standard,2024-02-05,14
C029536,57,Male,Bélgica,Gent,Regular,Standard,2025-06-24,4
C029537,35,Male,Italia,Milano,Occasional,Basic,2024-04-26,0
C029538,55,Female,Italia,Torino,Occasional,Standard,2018-01-31,7
C029539,29,Female,Países Bajos,Groningen,Occasional,Basic,2021-05-28,2
C029540,51,Female,Francia,Nice,Occasional,Basic,2021-03-13,3
C029541,39,Male,Países Bajos,Eindhoven,Occasional,Premium,2019-10-02,3
C029542,34,Male,Portugal,Braga,Occasional,Basic,2024-06-07,0
C029543,48,Male,Países Bajos,Amsterdam,VIP,Gold,2024-05-17,57
C029544,34,Other,Alemania,Berlin,Regular,Standard,2023-01-30,6
C029545,28,Female,Alemania,München,Frequent,Gold,2023-04-11,29
C029546,18,Other,Francia,Chamonix,Regular,Standard,2021-12-07,8
C029547,45,Female,Italia,Torino,Regular,Gold,2020-02-25,11
C029548,46,Female,Portugal,Coimbra,Frequent,Gold,2020-06-06,31
C029549,61,Male,Alemania,Garmisch,Occasional,Basic,2025-01-13,0
C029550,43,Female,España,Sevilla,Regular,Standard,2017-09-28,21
C029551,27,Male,España,Sevilla,Frequent,Premium,2023-05-24,26
C029552,39,Male,Países Bajos,Eindhoven,Frequent,Gold,2021-11-05,49
C029553,35,Female,Países Bajos,Groningen,Occasional,Standard,2019-06-04,2
C029554,52,Female,Bélgica,Brugge,Frequent,Premium,2018-01-04,41
C029555,53,Male,Italia,Napoli,Regular,Standard,2022-05-21,12
C029556,69,Female,España,Valencia,Occasional,Basic,2025-06-24,3
C029557,35,Female,Italia,Torino,Occasional,Premium,2023-11-02,3
C029558,53,Other,Italia,Venezia,Occasional,Basic,2018-08-10,4
C029559,57,Female,España,Madrid,Occasional,Standard,2019-05-26,4
C029560,47,Female,España,Sevilla,Occasional,Basic,2020-07-09,5
C029561,31,Female,España,Granada,Occasional,Basic,2025-11-20,1
C029562,32,Female,Francia,Chamonix,Frequent,Premium,2023-09-11,27
C029563,48,Male,Países Bajos,Utrecht,Frequent,Premium,2024-05-13,16
C029564,45,Female,Italia,Bologna,Frequent,Premium,2023-02-11,23
C029565,21,Female,Alemania,Garmisch,Regular,Basic,2021-07-25,16
C029566,23,Other,Países Bajos,Den Haag,Frequent,Standard,2021-02-22,37
C029567,44,Other,Francia,Bordeaux,Occasional,Basic,2025-02-10,0
C029568,18,Female,Portugal,Lisboa,Occasional,Basic,2024-06-25,1
C029569,40,Male,Portugal,Braga,Occasional,Standard,2020-05-24,4
C029570,30,Female,Italia,Cortina,Occasional,Basic,2022-06-17,2
C029571,26,Male,Bélgica,Gent,Regular,Basic,2017-10-26,11
C029572,31,Male,Alemania,München,Occasional,Basic,2018-12-01,3
C029573,40,Female,Países Bajos,Den Haag,VIP,Gold,2018-04-11,96
C029574,37,Male,Alemania,München,Occasional,Basic,2019-01-08,2
C029575,21,Male,Países Bajos,Den Haag,Occasional,Basic,2020-07-03,6
C029576,18,Female,Italia,Milano,Occasional,Basic,2018-11-01,1
C029577,39,Female,Portugal,Porto,Occasional,Standard,2026-02-07,0
C029578,43,Female,España,Sevilla,VIP,Premium,2022-01-29,82
C029579,47,Female,Francia,Toulouse,Regular,Standard,2020-02-22,13
C029580,18,Female,Bélgica,Brugge,Occasional,Standard,2026-03-19,0
C029581,41,Female,Países Bajos,Groningen,Regular,Premium,2021-10-19,15
C029582,45,Female,Italia,Cortina,Occasional,Basic,2017-11-26,2
C029583,30,Male,Italia,Venezia,Occasional,Basic,2021-10-29,1
C029584,32,Male,Italia,Bologna,Occasional,Basic,2023-05-29,1
C029585,31,Female,ALEMANIA,Frankfurt,Occasional,Basic,2022-03-05,1
C029586,29,Male,Portugal,Faro,Regular,Standard,2019-08-19,14
C029587,53,Male,Bélgica,Bruxelles,Frequent,Premium,2018-04-08,44
C029588,29,Male,Portugal,Porto,Occasional,Basic,2019-07-04,2
C029589,27,Male,Francia,Chamonix,Regular,Premium,2024-06-12,4
C029590,18,Female,Francia,Nice,Regular,Premium,2026-05-10,3
C029591,45,Male,Francia,Annecy,Occasional,Basic,2023-01-09,1
C029592,26,Male,Países Bajos,Utrecht,Occasional,Basic,2021-01-20,2
C029593,26,Female,Italia,Roma,Occasional,Premium,2020-01-13,5
C029594,57,Female,Países Bajos,Eindhoven,Occasional,Basic,2021-08-21,2
C029595,21,Female,Alemania,Köln,Occasional,Basic,2017-12-08,6
C029596,18,Female,Portugal,Porto,Occasional,Basic,2024-04-01,0
C029597,18,Male,España,Barcelona,Occasional,Basic,2024-05-19,3
C029598,18,Male,Italia,Roma,Regular,Premium,2023-06-13,9
C029599,27,Female,Francia,Chamonix,Occasional,Basic,2018-01-12,2
C029600,35,Male,Bélgica,Liège,Frequent,Standard,2026-05-13,6
C029601,32,Female,Francia,Nice,Occasional,Basic,2021-03-12,5
C029602,48,Male,Bélgica,Liège,Occasional,Basic,2019-06-21,3
C029603,42,Male,Países Bajos,Utrecht,Regular,Standard,2023-12-29,6
C029604,39,Female,España,Málaga,Regular,Premium,2018-11-24,15
C029605,41,Male,Alemania,Berlin,Frequent,Gold,2020-12-09,44
C029606,44,Female,España,Valencia,Occasional,Standard,2022-07-03,3
C029607,35,Female,Países Bajos,Groningen,Occasional,Basic,2021-06-24,4
C029608,57,Male,Bélgica,Antwerpen,Regular,Standard,2018-11-28,12
C029609,28,Male,Francia,Lyon,Regular,Basic,2021-10-25,17
C029610,29,Male,Portugal,Porto,Regular,Premium,2022-09-25,8
C029611,25,Female,España,Bilbao,Regular,Standard,2023-08-21,11
C029612,26,Male,Italia,Cortina,Occasional,Premium,2022-09-20,2
C029613,21,Male,España,Málaga,Regular,Basic,2020-06-29,14
C029614,21,Male,España,Barcelona,Regular,Standard,2019-10-01,13
C029615,34,Other,Italia,Cortina,Regular,Standard,2022-04-25,14
C029616,34,Female,Portugal,Porto,Occasional,Basic,2022-07-28,2
C029617,30,Female,Alemania,Garmisch,Frequent,Premium,2023-03-31,24
C029618,26,Other,Italia,Venezia,Regular,Basic,2025-11-14,0
C029619,53,Female,Portugal,Porto,Occasional,Basic,2020-01-21,3
C029620,56,Male,España,Bilbao,Occasional,Basic,2023-10-09,2
C029621,46,Male,Francia,Annecy,Regular,Standard,2024-07-05,7
C029622,41,Male,España,Madrid,Frequent,Standard,2018-01-16,42
C029623,56,Male,Francia,Chamonix,Occasional,Basic,2023-01-10,2
C029624,41,Male,Italia,Napoli,Frequent,Gold,2017-10-04,42
C029625,19,Female,Países Bajos,Amsterdam,Occasional,Basic,2025-09-04,1
C029626,24,Female,Alemania,München,Occasional,Basic,2021-01-09,5
C029627,38,Female,Francia,Chamonix,Regular,Basic,2022-10-27,11
C029628,45,Female,España,Zaragoza,Occasional,Premium,2018-08-19,2
C029629,54,Female,Alemania,Garmisch,Occasional,Basic,2017-10-11,4
C029630,54,Male,España,Bilbao,Regular,Basic,2024-04-19,6
C029631,49,Male,España,Zaragoza,Occasional,Basic,2026-04-05,0
C029632,50,Female,Países Bajos,Eindhoven,Occasional,Basic,2021-04-01,3
C029633,33,Female,Francia,Bordeaux,Occasional,Basic,2022-03-03,4
C029634,32,Female,Portugal,Porto,Occasional,Basic,2026-05-15,0
C029635,31,Male,España,Barcelona,Occasional,Standard,2020-03-16,3
C029636,38,Male,Alemania,Köln,Occasional,Basic,2021-03-02,5
C029637,47,Male,Alemania,München,Frequent,Gold,2025-02-28,9
C029638,78,Male,Italia,Napoli,Regular,Gold,2025-01-21,1
C029639,32,Female,España,Zaragoza,Regular,Standard,2018-09-02,16
C029640,29,Female,Países Bajos,Groningen,Occasional,Basic,2020-03-24,2
C029641,46,Male,Italia,Napoli,Occasional,Basic,2018-04-25,2
C029642,32,Other,Italia,Bologna,Frequent,Premium,2022-05-29,37
C029643,54,Female,Bélgica,Bruxelles,Regular,Standard,2024-11-13,2
C029644,56,Female,Bélgica,Bruxelles,Frequent,Basic,2022-08-31,26
C029645,62,Female,Países Bajos,Eindhoven,Occasional,Standard,2025-03-14,2
C029646,44,Female,España,Barcelona,Regular,Basic,2024-01-27,3
C029647,58,Female,Portugal,Braga,Regular,Premium,2018-12-13,10
C029648,21,Male,Francia,Lyon,Occasional,Standard,2026-06-03,3
C029649,55,Female,Francia,Chamonix,Frequent,Gold,2023-07-17,31
C029650,48,Male,Países Bajos,Amsterdam,Occasional,Standard,2024-11-07,2
C029651,41,Male,España,Bilbao,Occasional,Standard,2025-01-08,1
C029652,35,Male,Italia,Torino,Occasional,Standard,2019-10-08,2
C029653,18,Female,Bélgica,Bruxelles,Regular,Basic,2017-08-28,13
C029654,47,female,Países Bajos ,Eindhoven,Regular,Basic,2019-08-29,12
C029655,31,Female,Alemania,München,Occasional,Standard,2023-08-23,1
C029656,33,Male,Alemania,Garmisch,VIP,Premium,2018-12-25,86
C029657,41,Female,Italia,Roma,Occasional,Basic,2020-01-25,1
C029658,42,Female,Francia,Toulouse,Frequent,Gold,2025-12-16,14
C029659,28,Male,España,Barcelona,Regular,Standard,2022-07-21,4
C029660,27,Male,Alemania,München,Frequent,Standard,2019-05-25,39
C029661,25,Female,Alemania,Berlin,Regular,Basic,2021-11-29,14
C029662,39,Male,Francia,Chamonix,Occasional,Basic,2017-09-01,3
C029663,53,Female,Italia,Milano,Occasional,Standard,2024-05-14,1
C029664,40,Male,Alemania,Hamburg,Frequent,Premium,2018-11-28,40
C029665,42,Female,España,Granada,Frequent,Gold,2024-09-16,18
